"Cell.ID","Species.Richness","EN.CR.Richness","SES.Mean","SES.SD","PD.Org.Mean","PD.Org.SD","PD.NoEN.Mean","PD.NoEN.SD","PD.Rnd.Mean","PD.Rnd.SD"
"Cell.ID.18633",48,4,-0.0271989991405704,0.168014688932313,1600.0084491,38.4551458127711,1511.61411685,35.2425107814448,1510.22471349356,49.2985269681733
"Cell.ID.18634",49,4,-0.738613675930054,0.1919003366322,1498.12751883,39.4649562463484,1455.41318658,36.379683852766,1424.23180202993,42.2074854666935
"Cell.ID.18635",49,3,-0.52809796121089,0.123747723482583,1506.31343589,39.8167349127192,1471.28142906,39.7514801858224,1452.22242341453,36.0712933503808
"Cell.ID.18780",97,4,-0.569480386002295,0.106455365660229,2624.28576994,58.3108942806532,2587.07394242,55.896272647527,2555.75488098348,54.9893537383149
"Cell.ID.18972",67,3,-0.049564501431631,0.179350574731851,1838.80442419,43.7222564388111,1796.17379987,43.0530882773213,1794.66769344639,30.719132208362
"Cell.ID.18973",62,3,0.0779914307489091,0.199760157476164,1805.96699135,42.2754975906085,1757.53190124,41.6337528197571,1759.85226546269,29.6661087621759
"Cell.ID.18974",61,3,0.223712979068231,0.124753957626428,1802.97969708,37.6209563319748,1739.95842894,37.1001981308837,1748.15788000792,36.6582344875784
"Cell.ID.18975",70,3,0.440353754624623,0.142072666826556,2002.2269791,38.5303523828503,1939.20571096,38.0594794617223,1953.3604778154,32.1433938832495
"Cell.ID.18988",43,3,-0.930483197162683,0.187150049946031,1432.16178371,38.3316288051078,1409.13745146,34.2739399162883,1371.73920225039,40.1361700380427
"Cell.ID.18989",43,3,-0.809100975537185,0.186969235339897,1353.50679514,35.8914841240091,1330.48246289,31.357544124489,1298.19341521514,39.8872532906122
"Cell.ID.18990",44,3,-0.812800489048891,0.206128212789017,1372.88230315,39.8484773561335,1349.8579709,35.90668060932,1318.52724764906,38.5105919981802
"Cell.ID.18994",45,3,-0.687083486173783,0.12063080577496,1472.19383399,36.1459185507219,1437.16182716,35.9931684091957,1411.17541260979,37.8124272852227
"Cell.ID.18995",44,3,-0.683127649281347,0.110655345868232,1437.40893533,28.2780359805396,1402.3769285,28.0441419233579,1375.39627343206,39.4664898066318
"Cell.ID.18996",45,3,-0.644877195064285,0.106659882520896,1439.97520388,26.1341679782032,1404.94319705,25.9153925682769,1379.97004096319,38.6958899468936
"Cell.ID.18998",51,3,-0.363713842144416,0.127015273934855,1411.28164715,36.8358721659253,1378.28199325,36.5253720808567,1366.96839690317,30.9634567993903
"Cell.ID.18999",62,3,-0.472463336284043,0.116553818711731,1729.46636041,42.52468221989,1696.46670651,42.2520406653634,1680.87850060358,32.958553005375
"Cell.ID.19000",71,3,-0.414616145004526,0.112084596482628,1838.3862257,51.7135776851465,1805.3865718,51.4264076879536,1791.61143789532,33.1590798618294
"Cell.ID.19001",80,3,-0.173585577892858,0.141292278696031,1924.0579868,55.3941078825716,1891.0583329,55.1468919056238,1886.36281691958,26.7850472979833
"Cell.ID.19039",54,4,-0.873391553524005,0.246870996996336,1653.66923496,47.6768570740125,1614.86131621,41.7075958197217,1588.20887449324,30.5120578014256
"Cell.ID.19040",53,4,-0.877077622285079,0.236046693065102,1652.01253246,47.0795715513802,1611.71967312,40.8344571186727,1583.5976447009,32.0305710758025
"Cell.ID.19140",76,4,-0.561637049155463,0.0890681233204252,2304.10076421,49.8420143894442,2266.88893669,48.272213281603,2228.69524286777,68.0028382268837
"Cell.ID.19331",85,3,0.145417586657116,0.226451537318622,2175.03237444,50.0251392722538,2132.40175012,49.4327506601277,2135.99917046507,24.6922008439239
"Cell.ID.19332",81,3,0.349779772815573,0.243101206228014,2017.2107856,48.661041666456,1974.58016128,48.0362842268239,1982.5588753568,22.7624941123752
"Cell.ID.19333",70,3,0.306512358221973,0.219558548745549,1887.27064141,42.9749675667477,1838.8355513,42.4109383026624,1847.04984513985,26.753977316646
"Cell.ID.19334",69,3,0.260193827239223,0.207309343625817,1902.00381607,37.7109349273365,1853.56872596,37.1320583043529,1860.94894141124,28.3248817552934
"Cell.ID.19335",78,3,0.876674906192788,0.175038414887857,2002.44530944,39.3542967728501,1939.4240413,38.9794038865039,1962.47393940508,26.2931540001714
"Cell.ID.19348",37,3,-0.804913864834578,0.18161825436077,1197.36109294,28.5375307234831,1174.33676069,22.7047655978378,1142.33028015035,39.7259824003471
"Cell.ID.19349",38,3,-0.792072464319173,0.201238094597759,1215.06258188,34.577844884334,1192.03824963,29.8255510360264,1162.91292047535,36.7661459069039
"Cell.ID.19352",41,3,-1.03292803168345,0.213183349574304,1332.21654595,38.3891892636458,1309.1922137,35.2791211636299,1269.68544554867,38.2110761236183
"Cell.ID.19353",42,3,-1.07378960009886,0.18592257706722,1440.39221736,38.3043429753008,1417.36788511,35.1737174382415,1370.54910426584,43.5684464474589
"Cell.ID.19355",42,3,-0.706897607655293,0.120325720854907,1410.66748897,26.8968550736066,1375.63548214,26.6036817503172,1350.00408678234,36.2654473648872
"Cell.ID.19356",45,3,-0.593635434227992,0.116830698933016,1422.88767404,29.8732369498288,1387.85566721,29.6460334772501,1365.86534269292,37.0394156199873
"Cell.ID.19358",49,3,-0.487202924502855,0.113008361453209,1365.70818896,34.2403074763217,1332.70853506,33.8293414557006,1315.55334004539,35.1479385274674
"Cell.ID.19359",54,3,-0.521971676598678,0.113707855343311,1555.97807752,36.7163977041241,1522.97842362,36.350096766834,1504.96467060668,34.4640482460565
"Cell.ID.19360",58,3,-0.408808178961706,0.10856108111186,1587.67527741,33.9346622364286,1554.67562351,33.3766105691399,1540.95483823979,33.509828257494
"Cell.ID.19361",72,3,-0.347375365192481,0.110515207819907,1900.39121814,44.2634258090757,1867.39156424,43.9089413380786,1855.79214942986,33.3524125634435
"Cell.ID.19362",87,3,-0.28020332312593,0.163287589351215,2250.82395734,54.895351186028,2213.43029255,54.4889853293481,2203.99101235091,33.6280681499211
"Cell.ID.19363",97,3,-0.148628740788005,0.194824482653982,2424.61360554,61.6097061024386,2387.21994075,61.2605740858991,2382.99860340969,28.1676153673957
"Cell.ID.19364",94,3,-0.082416672195289,0.221129542987644,2282.7580757,57.2632469330385,2245.36441091,56.8857281646222,2243.26739043534,24.8436631440736
"Cell.ID.19396",51,3,-0.499207453294392,0.284705616611793,1671.08859555,43.4517612437454,1632.04254225,38.0936017848836,1618.00561948883,28.1140012227275
"Cell.ID.19397",52,3,-0.539926106145231,0.2879689295005,1647.35166801,46.1566006128053,1610.20045176,40.8284620372809,1595.83196879198,26.5980642205017
"Cell.ID.19399",55,3,-0.520628863695938,0.272439146143876,1718.74990136,48.5603417752761,1681.59868511,42.9162863763142,1666.86247449516,28.2692959061037
"Cell.ID.19400",53,3,-0.592706020403729,0.284050112097771,1698.42088937,46.2868107881441,1661.26967312,40.8344571186727,1645.02292736577,27.399067343677
"Cell.ID.19500",65,3,-0.487966542127631,0.0766363769504272,2121.01580617,43.9939739687166,2089.20229017,42.9283287166546,2056.65828666929,66.6931585645223
"Cell.ID.19501",78,4,-0.447925761133754,0.0760221997091961,2306.62737849,49.3903444111874,2262.92751154,47.7532016792048,2230.99263249685,71.2836143629128
"Cell.ID.19502",101,3,-0.712258619726861,0.0874623522244103,2619.54137802,61.8042696707853,2607.19697532,60.3623133172019,2565.20092659229,58.9549616831614
"Cell.ID.19691",94,3,-0.199068363586005,0.202469076542016,2463.46672311,58.7563828623193,2425.01914377,57.8503381683647,2419.77135167025,26.4251501000579
"Cell.ID.19692",95,3,-0.119128862052233,0.215667757899653,2428.84127766,62.2140171096005,2390.39369832,61.3991553600671,2387.42024242839,25.0902856968449
"Cell.ID.19693",88,3,-0.170709077838313,0.220520050089264,2324.14760745,57.3635795160191,2285.70002811,56.4940597520472,2281.50010875896,24.6468240470797
"Cell.ID.19694",81,3,-0.15404205958295,0.218960129409714,2122.61630447,50.0465236011574,2084.16872513,49.0163211089192,2080.3693123556,24.698634378548
"Cell.ID.19695",83,3,9.05129747009769e-05,0.221673132478031,2105.03639693,51.3905018538343,2066.58881759,50.409046990017,2066.5900003224,23.822350351099
"Cell.ID.19696",74,4,-0.550008471253479,0.220040838227194,1903.58206859,44.0996755397965,1867.37038867,43.9375583512212,1851.24281621774,29.2740936016536
"Cell.ID.19697",63,4,-0.52781677568391,0.18725920060533,1731.93712898,35.9287336703249,1689.92098327,35.7045382620683,1671.15862561337,35.4967853241491
"Cell.ID.19698",58,3,-0.463827123492497,0.11774757420662,1732.24585392,32.9096270920252,1697.21384709,32.5634101461091,1681.64195267242,33.528367721243
"Cell.ID.19699",54,3,-0.579630734169647,0.109522095182703,1658.11909056,30.938433740397,1623.08708373,30.5366373553554,1602.02400362848,36.3399387075291
"Cell.ID.19714",41,3,-0.768065167195567,0.109498904813388,1402.12898001,34.2182043838051,1367.09697318,33.9710751655384,1335.41133026208,41.2409600612585
"Cell.ID.19715",43,3,-0.694487603288257,0.108109901362418,1404.49418529,32.7466754070614,1369.46217846,32.4770270470632,1342.45498041071,38.9049628473494
"Cell.ID.19716",46,3,-0.640587100280869,0.122908884957132,1419.86232404,38.6674172270761,1384.83031721,38.4555744183268,1361.05576450589,37.1482944700158
"Cell.ID.19719",58,3,-0.449529983962291,0.121066966092845,1609.74008998,37.8198457017375,1576.74043608,37.4353523507526,1562.65751304774,31.2586724459324
"Cell.ID.19720",63,3,-0.298907037984052,0.142144838551535,1678.52597417,39.2120519084594,1645.52632027,38.7044115239057,1637.88678364557,25.4153045188585
"Cell.ID.19721",74,4,-0.548354856811827,0.17621578455639,1955.68233315,44.4222212149208,1914.64217878,43.7532244415789,1896.26354333369,33.4585375824397
"Cell.ID.19722",90,3,-0.14708288923618,0.19080060442388,2260.93813242,51.5269667906282,2223.54446763,51.0604195032868,2219.35714959034,28.2676618319824
"Cell.ID.19723",103,3,-0.0761794956076197,0.199521447490261,2420.5539984,59.4302295140281,2383.16033361,59.1482944913595,2381.03896031028,27.4473541408076
"Cell.ID.19724",105,4,0.489816574532007,0.240544156239122,2363.46894241,56.6858900168456,2305.51527762,56.4097497741098,2317.12726851095,23.8992215699275
"Cell.ID.19725",104,4,0.209104379083781,0.206531297663269,2499.39846064,53.8260222395508,2441.44479585,53.6608970763209,2447.15065157998,27.5059466905852
"Cell.ID.19726",97,3,0.203533883435842,0.19635427465825,2461.74583991,51.907534103601,2413.45533944,51.7935394100718,2418.73895696572,26.0510394319525
"Cell.ID.19727",95,3,0.0769292725023003,0.138541669305846,2474.14636502,51.4918414831145,2428.21752251,51.5140400716277,2430.15513615443,25.4692645298938
"Cell.ID.19756",51,3,-0.531227197930005,0.284326827712517,1671.08859555,43.4517612437454,1632.04254225,38.0936017848836,1617.20871288372,27.8993803653357
"Cell.ID.19757",54,3,-0.590173255416829,0.268674412411405,1715.53398555,47.9838837950904,1678.3827693,42.4254742346292,1661.5737403323,28.4481773861093
"Cell.ID.19758",53,3,-0.503191449048469,0.278080520564193,1665.98398555,47.9838837950904,1628.8327693,42.4254742346292,1615.34265535633,26.74820752818
